name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1295;0;1431;3041;1742;3041;1742;0
header;158;115;158;149;1790;149;1790;115
A;1319;276;1319;276;1319;276;1319;276
C;1589;994;1589;1013;1604;1013;1604;994
B;1503;1329;1503;1353;1523;1353;1523;1329
B;1446;1420;1446;1445;1468;1445;1468;1420
B;1450;1482;1450;1507;1470;1507;1470;1482
A;1519;1482;1519;1507;1527;1507;1527;1482
B;1449;1542;1449;1567;1471;1567;1471;1542
B;1447;1758;1447;1783;1471;1783;1471;1758
B;1447;2340;1447;2363;1467;2363;1467;2340
B;1516;2430;1516;2455;1527;2455;1527;2430
B;1447;2431;1447;2456;1468;2456;1468;2431
A;1535;2464;1535;2464;1537;2464;1537;2464
B;1438;2553;1438;2578;1459;2578;1459;2553
A;1499;2767;1499;2792;1508;2792;1508;2767
